TIMESTAMP_START,TA (deg C),TS (deg C),year
2000-01-01,7.7583356458333315,9.556308416666667,2000
2000-01-02,7.736648479166663,9.580749479166666,2000
2000-01-03,8.222277083333333,9.710213291666669,2000
2000-01-04,8.381184520833333,9.74016172916667,2000
2000-01-05,7.896524270833333,9.680686729166666,2000
2000-01-06,7.6587088958333345,9.726317708333335,2000
2000-01-07,8.283468229166667,9.790123520833335,2000
2000-01-08,8.94369535416667,10.144050562499999,2000
2000-01-09,8.866312375,10.366744895833333,2000
2000-01-10,8.569403374999998,10.127336104166666,2000
2000-01-11,8.428996624999998,10.178372395833335,2000
2000-01-12,7.967622479166668,9.895044895833331,2000
2000-01-13,7.972146124999998,9.959906145833331,2000
2000-01-14,7.411691083333333,9.7000165,2000
2000-01-15,7.077577625,9.5293796875,2000
2000-01-16,7.61866975,9.471444,2000
2000-01-17,7.805011354166666,9.5157006875,2000
2000-01-18,8.189486145833335,9.73405735416667,2000
2000-01-19,8.034402083333333,9.784321625,2000
2000-01-20,8.026163666666667,9.707141979166668,2000
2000-01-21,8.644685833333332,9.800635374999999,2000
2000-01-22,8.461040749999999,9.814479895833333,2000
2000-01-23,8.714362791666668,9.891919333333329,2000
2000-01-24,8.805463645833335,10.056736291666665,2000
2000-01-25,9.3450594375,10.14866760416667,2000
2000-01-26,9.329853166666664,10.260200791666668,2000
2000-01-27,8.740257145833334,10.1869579375,2000
2000-01-28,8.346707312500001,10.02298441666667,2000
2000-01-29,8.981841520833333,10.141838375,2000
2000-01-30,9.058675312500002,10.273983604166668,2000
2000-01-31,8.631424770833332,10.12196908333333,2000
2000-02-01,9.210143583333334,10.152248208333335,2000
2000-02-02,9.139199520833335,10.178378874999998,2000
2000-02-03,9.383617854166669,10.292514083333334,2000
2000-02-04,9.612771270833337,10.392023541666665,2000
2000-02-05,9.308209083333335,10.329515791666667,2000
2000-02-06,10.025285354166666,10.507597458333334,2000
2000-02-07,10.320101895833334,10.638649770833332,2000
2000-02-08,10.087063979166665,10.705234354166665,2000
2000-02-09,10.414544458333333,10.751138312500002,2000
2000-02-10,10.140260520833332,10.778488229166664,2000
2000-02-11,10.024340291666668,10.812945812500002,2000
2000-02-12,10.334988333333333,10.889849937500001,2000
2000-02-13,10.832845791666664,11.152887374999997,2000
2000-02-14,10.793986937499996,11.385124729166664,2000
2000-02-15,10.685943979166666,11.29303552083333,2000
2000-02-16,11.054057770833332,11.399884270833335,2000
2000-02-17,10.628680520833333,11.246154458333335,2000
2000-02-18,9.557494791666667,11.212986229166665,2000
2000-02-19,8.543757916666667,10.914529541666665,2000
2000-02-20,9.351054145833332,11.017441895833331,2000
2000-02-21,9.682961562500001,11.057803875,2000
2000-02-22,9.591976874999997,11.078911791666664,2000
2000-02-23,9.432679791666668,11.049429791666668,2000
2000-02-24,9.919844604166668,10.987666770833336,2000
2000-02-25,10.402117812500002,11.318027395833333,2000
2000-02-26,10.1790211875,11.225466083333332,2000
2000-02-27,10.217713104166668,11.420329958333333,2000
2000-02-28,9.796217937499998,11.3304838125,2000
2000-02-29,10.697236958333336,11.401098479166665,2000
2000-03-01,10.70043504166667,11.628964124999996,2000
2000-03-02,10.217337187500002,11.668251812499998,2000
2000-03-03,10.523022729166668,11.832301854166666,2000
2000-03-04,11.447024333333331,12.071729770833336,2000
2000-03-05,11.864139041666668,12.384528125000003,2000
2000-03-06,11.10250525,12.340420291666662,2000
2000-03-07,11.015427062499997,12.323302770833335,2000
2000-03-08,11.3492123125,12.419030499999996,2000
2000-03-09,11.847696375000003,12.600277479166664,2000
2000-03-10,12.659700854166665,12.913842854166665,2000
2000-03-11,13.315668979166668,13.150325520833329,2000
2000-03-12,13.388796333333334,13.310404083333333,2000
2000-03-13,13.411442666666666,13.30182629166667,2000
2000-03-14,13.353009354166666,13.356923666666669,2000
2000-03-15,13.229305583333328,13.536490208333332,2000
2000-03-16,12.911810250000007,13.545812104166666,2000
2000-03-17,12.635939291666666,13.349142958333337,2000
2000-03-18,13.676413666666663,13.623055937499998,2000
2000-03-19,13.817305770833334,13.799681750000003,2000
2000-03-20,13.298031312500003,13.95736116666667,2000
2000-03-21,12.129725541666664,13.801698312500001,2000
2000-03-22,11.61927925,13.659575312500001,2000
2000-03-23,12.118267333333334,13.688929020833333,2000
2000-03-24,12.094109833333334,13.770379145833338,2000
2000-03-25,12.143893791666665,13.869821875,2000
2000-03-26,12.394420833333337,13.89194597916667,2000
2000-03-27,13.307796958333332,14.23699122916667,2000
2000-03-28,13.50619975,14.440050479166665,2000
2000-03-29,13.936747583333336,14.686944041666663,2000
2000-03-30,13.763194687499997,14.813675354166664,2000
2000-03-31,13.037348291666667,14.769541666666667,2000
2000-04-01,12.3430471875,14.574713833333327,2000
2000-04-02,12.063135666666668,14.408651249999997,2000
2000-04-03,12.417213291666664,14.483422187499997,2000
2000-04-04,12.467762000000002,14.615563583333335,2000
2000-04-05,12.578194916666662,14.626440791666665,2000
2000-04-06,12.363311833333334,14.650524104166664,2000
2000-04-07,12.388180666666665,14.686984395833335,2000
2000-04-08,12.794996291666669,14.822737208333336,2000
2000-04-09,13.362255750000001,15.1041266875,2000
2000-04-10,13.186567750000002,15.132373958333334,2000
2000-04-11,13.013555249999998,15.135748729166671,2000
2000-04-12,13.472664041666668,15.410486208333332,2000
2000-04-13,12.700837229166666,15.378234625000003,2000
2000-04-14,12.024393187500001,15.1332731875,2000
2000-04-15,12.557886895833335,15.120911979166669,2000
2000-04-16,13.515303833333334,15.519302791666666,2000
