TIMESTAMP_START,TA (deg C),TS (deg C),year
2007-01-01,2.599547541666667,2.4985270833333333,2007
2007-01-02,1.6072954166666669,1.5578104166666664,2007
2007-01-03,4.479204166666667,1.6668229166666666,2007
2007-01-04,5.9810875,2.6594333333333333,2007
2007-01-05,5.9421687499999996,3.7674624999999993,2007
2007-01-06,1.45684875,3.042150000000001,2007
2007-01-07,1.4189170833333336,2.202220833333333,2007
2007-01-08,-1.958910820833333,1.9307562500000002,2007
2007-01-09,-5.4124895833333335,1.6184937499999998,2007
2007-01-10,-6.635660416666668,1.2206770833333331,2007
2007-01-11,1.9110395833333336,1.1507458333333331,2007
2007-01-12,-0.9200727291666668,1.2035687499999999,2007
2007-01-13,-9.58873125,0.6559858333333334,2007
2007-01-14,-5.359597916666666,0.3227989583333334,2007
2007-01-15,-8.382802083333333,0.1888683333333333,2007
2007-01-16,-11.11989583333333,0.19084077083333337,2007
2007-01-17,-5.8245125,0.20659000000000005,2007
2007-01-18,-3.5198770833333337,0.21577812500000007,2007
2007-01-19,-6.068441666666668,0.190180625,2007
2007-01-20,-8.756795833333332,0.17071520145833333,2007
2007-01-21,-8.4321875,0.12759722916666666,2007
2007-01-22,-5.1105979166666655,0.13469395770833337,2007
2007-01-23,-3.6492229166666665,0.15836812500000003,2007
2007-01-24,-8.979060416666664,0.14195829166666668,2007
2007-01-25,-14.816708333333333,0.10279866666666669,2007
2007-01-26,-10.338627083333334,0.10127756249999999,2007
2007-01-27,-4.621535416666666,0.11975718749999999,2007
2007-01-28,-11.305212499999998,0.10820810416666665,2007
2007-01-29,-10.833315789473682,0.06505277368421054,2007
2007-01-30,-9.450933333333333,0.04580520833333335,2007
2007-01-31,-7.56381875,0.04591666666666666,2007
2007-02-01,-6.926174999999998,0.0567361875,2007
2007-02-02,-9.332654166666664,0.05081945833333334,2007
2007-02-03,-14.673374999999998,0.05090272291666668,2007
2007-02-04,-18.397208333333335,0.05252060416666668,2007
2007-02-05,-13.697937500000002,0.09866666041666668,2007
2007-02-06,-14.596020833333332,0.026395866666666667,2007
2007-02-07,-10.713754166666668,0.06583297291666668,2007
2007-02-08,-10.418962500000001,0.04564564583333333,2007
2007-02-09,-9.39802708333333,0.028569427083333335,2007
2007-02-10,-10.138868750000002,0.015187845833333331,2007
2007-02-11,-9.088504166666667,-0.0226530625,2007
2007-02-12,-12.202266666666661,-0.07307571604166667,2007
2007-02-13,-15.053354166666665,-0.13892358333333335,2007
2007-02-14,-16.255124999999996,-0.26544499374999997,2007
2007-02-15,-13.0849,-0.33282610416666664,2007
2007-02-16,-7.344929166666667,-0.30420874999999997,2007
2007-02-17,-6.537231249999998,-0.2660692291666667,2007
2007-02-18,-12.357114583333333,-0.2939373749999999,2007
2007-02-19,-5.499005625000002,-0.23896583333333332,2007
2007-02-20,-1.3026608541666664,-0.17429881249999998,2007
2007-02-21,1.7652710416666668,-0.07609675,2007
2007-02-22,-3.262779375000001,-0.10040252916666666,2007
2007-02-23,-11.835125000000003,-0.18924291729166667,2007
2007-02-24,-8.666783333333333,-0.27791027083333336,2007
2007-02-25,-3.5211354166666666,-0.24168020833333334,2007
2007-02-26,-3.3867270833333336,-0.16185375,2007
2007-02-27,-2.405787708333333,-0.11156895833333334,2007
2007-02-28,-2.279932083333333,-0.09847910354166665,2007
2007-03-01,-3.3708895833333337,-0.10972860416666667,2007
2007-03-02,-0.9703610208333333,-0.05511127083333334,2007
2007-03-03,-4.34816875,-0.088534125,2007
2007-03-04,-3.4886437499999996,-0.05074254166666667,2007
2007-03-05,-11.56498958333333,-0.12755542979166665,2007
2007-03-06,-15.272729166666664,-0.19522887499999994,2007
2007-03-07,-10.319562499999998,-0.19252819375,2007
2007-03-08,-5.768283958333335,-0.1477158333333333,2007
2007-03-09,1.9588447916666665,-0.03552771458333332,2007
2007-03-10,1.80510625,0.015152600000000004,2007
2007-03-11,2.701032291666667,0.057798104166666676,2007
2007-03-12,5.154560416666666,0.12777106249999995,2007
2007-03-13,10.231154166666668,0.17470804166666665,2007
2007-03-14,5.028496666666669,0.10146502708333334,2007
2007-03-15,-6.572706249999999,-0.01997195833333333,2007
2007-03-16,-5.196102083333333,0.01590288749999999,2007
2007-03-17,-3.405706937500001,0.018625027083333325,2007
2007-03-18,-2.3243175416666673,0.020333708958333332,2007
2007-03-19,-0.9795641666666665,0.06594481249999999,2007
2007-03-20,-7.6308250000000015,-0.027979277708333323,2007
2007-03-21,-0.23140458333333416,0.00345144375,2007
2007-03-22,8.88224,0.12364966499999999,2007
2007-03-23,5.165351895833334,0.0656600625,2007
2007-03-24,6.737102083333332,0.12159744374999999,2007
2007-03-25,9.238416666666668,0.19951391666666665,2007
2007-03-26,13.690458139534885,1.902246279069768,2007
2007-03-27,7.2078541666666665,3.3408666666666664,2007
2007-03-28,2.7374025000000004,2.6921979166666663,2007
2007-03-29,6.26994941666667,3.1197208333333335,2007
2007-03-30,4.684845833333334,3.7087541666666675,2007
2007-03-31,3.0041331249999996,3.2595354166666666,2007
2007-04-01,6.221089583333334,4.272572916666667,2007
2007-04-02,4.260693750000001,4.529879166666667,2007
2007-04-03,2.9420187500000003,3.3168708333333328,2007
2007-04-04,-2.8630286458333334,2.7947625000000005,2007
2007-04-05,-7.9933645833333316,1.7366125000000003,2007
2007-04-06,-8.510133333333338,1.4164645833333331,2007
2007-04-07,-7.532152083333334,1.2174166666666666,2007
2007-04-08,-4.982202083333332,1.1307708333333335,2007
2007-04-09,-2.4657968541666673,1.0592893750000003,2007
